popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World,is_hit
0,169293,0,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,0,0,0,0,0,0,0,0,1,1,0,0
55,219720,0,0.468,0.786,9,-2.757,1,0.0334,0.0363,0.0,0.31,0.461,84.992,4,0,0,0,0,0,0,0,0,0,0,1,1
49,518260,0,0.732,0.785,4,-8.835,0,0.0846,0.00893,0.75,0.0903,0.119,138.039,4,0,1,0,0,0,0,0,0,0,0,0,0
62,199491,0,0.146,0.00346,2,-31.666,1,0.0409,0.944,0.898,0.104,0.0894,66.722,3,0,0,0,0,0,1,0,0,0,0,0,1
32,83752,0,0.3,0.151,0,-14.956,1,0.0395,0.98,0.984,0.0762,0.369,208.125,4,0,0,0,0,0,1,0,0,0,0,0,0
60,140000,0,0.563,0.0253,9,-25.218,1,0.0437,0.991,0.831,0.089,0.0987,108.367,4,1,0,0,0,0,0,0,0,0,0,0,1
0,181045,0,0.603,0.661,0,-5.857,0,0.088,0.221,0.000303,0.0997,0.919,92.135,3,0,0,0,1,0,0,0,0,0,0,1,0
46,281480,0,0.374,0.92,8,-7.561,1,0.0478,8.92e-05,0.491,0.0864,0.55,195.93,4,0,0,0,0,0,0,0,0,0,1,1,0
29,136920,0,0.349,0.887,8,-3.565,1,0.145,0.000948,0.0,0.34,0.54,140.284,4,0,0,0,0,0,0,0,0,0,1,0,0
18,184533,0,0.711,0.466,0,-13.933,1,0.0323,0.298,1.77e-06,0.0975,0.952,128.162,4,0,0,0,0,0,1,0,0,0,0,0,0
38,219773,0,0.63,0.975,9,-4.305,0,0.0526,0.093,0.000418,0.365,0.631,111.205,4,0,0,0,1,0,0,0,0,0,0,0,0
69,176268,0,0.816,0.696,8,-6.75,0,0.153,0.201,0.000643,0.13,0.81,100.004,4,0,0,0,0,0,0,0,0,0,0,1,1
0,282243,0,0.687,0.559,0,-4.661,1,0.0351,0.714,0.0,0.116,0.404,136.073,4,0,0,0,1,0,0,0,0,0,1,0,0
31,166906,0,0.49,0.289,0,-10.722,0,0.056,0.833,0.0,0.281,0.698,167.326,4,0,0,0,0,0,1,0,0,0,0,0,0
57,619079,0,0.28,0.716,9,-12.095,0,0.0983,0.0652,0.52,0.512,0.0618,135.378,4,0,0,0,0,0,0,0,0,0,1,0,1
47,196951,0,0.408,0.679,5,-7.821,0,0.0561,0.178,0.000101,0.0819,0.137,144.515,4,0,1,0,0,0,0,0,0,0,0,1,0
59,207493,0,0.815,0.801,7,-4.271,0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,4,0,0,0,0,0,0,0,0,1,0,0,1
0,157963,0,0.289,0.309,1,-9.379,0,0.0427,0.992,2.15e-06,0.151,0.451,176.318,3,0,0,0,0,0,1,0,0,0,0,0,0
43,478546,1,0.263,0.992,7,-5.513,1,0.1,0.000128,0.704,0.345,0.0362,159.914,4,0,0,0,0,1,0,0,0,0,0,0,0
52,260903,0,0.573,0.69,2,-4.939,1,0.0399,0.523,4.58e-05,0.148,0.345,155.138,4,0,1,0,0,0,0,0,0,0,0,0,1
62,214470,0,0.549,0.437,10,-7.169,0,0.0263,0.766,0.000407,0.133,0.236,93.976,4,0,0,0,0,0,0,0,1,0,0,0,1
0,212400,1,0.607,0.877,1,-3.409,1,0.061,0.0903,0.0,0.368,0.162,99.987,4,0,1,0,0,0,0,0,0,0,0,0,0
64,241760,0,0.669,0.869,0,-7.378,1,0.0525,0.0331,0.0,0.0991,0.919,107.887,4,0,0,0,0,0,0,0,1,0,0,0,1
50,197373,0,0.479,0.752,4,-4.99,0,0.0793,0.0016,1.78e-05,0.0599,0.741,175.997,4,0,1,0,0,0,0,0,0,0,0,0,1
37,189266,0,0.247,0.94,0,-4.768,1,0.113,0.129,0.0,0.916,0.405,173.992,4,0,0,0,0,1,0,0,0,0,0,0,0
28,217360,0,0.781,0.507,0,-10.073,1,0.162,0.668,3.74e-06,0.159,0.767,105.417,4,0,0,0,0,0,0,0,0,0,0,1,0
0,193733,0,0.629,0.997,5,-1.975,1,0.0732,0.0203,0.0,0.688,0.691,133.995,4,0,1,0,0,0,1,0,0,0,0,0,0
31,140973,1,0.53,0.743,9,-5.615,1,0.175,0.081,1.17e-06,0.0779,0.141,110.415,5,0,0,0,0,0,1,0,0,0,0,0,0
61,207854,0,0.312,0.968,5,-3.316,1,0.418,0.000305,4.37e-05,0.113,0.3,103.005,4,0,0,0,0,1,0,0,0,0,0,0,1
50,271786,0,0.452,0.161,11,-14.383,1,0.0346,0.963,0.00102,0.0983,0.173,131.644,4,0,0,0,0,0,0,0,1,0,0,0,1
9,385000,0,0.0921,0.288,0,-21.392,1,0.0487,0.783,0.913,0.11,0.0253,75.063,4,0,0,0,0,0,0,0,0,0,0,1,0
60,255510,0,0.427,0.229,4,-11.564,1,0.0364,0.935,7.37e-06,0.0958,0.222,125.195,5,0,0,1,0,0,0,0,0,0,0,0,1
39,136893,0,0.388,0.86,1,-7.221,1,0.0781,8.61e-05,0.0,0.088,0.535,145.323,4,0,0,0,0,1,0,0,0,0,0,0,0
21,274873,0,0.38,0.0747,0,-17.94,1,0.0312,0.968,0.91,0.487,0.116,100.934,4,0,0,0,0,0,1,0,0,0,0,0,0
26,196333,0,0.593,0.442,5,-14.764,1,0.0381,0.573,0.00156,0.0814,0.697,119.417,4,0,0,1,0,0,0,0,0,0,0,0,0
18,217333,0,0.627,0.856,0,-8.674,0,0.0326,0.0203,0.911,0.872,0.777,96.963,4,0,0,0,0,0,0,0,0,0,0,1,0
18,254271,0,0.227,0.00414,1,-33.712,1,0.04,0.99,0.951,0.0869,0.166,173.674,3,0,0,0,0,0,1,0,0,0,0,0,0
23,176200,0,0.494,0.914,10,-4.279,0,0.0391,0.00092,0.545,0.189,0.363,171.656,4,0,0,0,0,0,1,0,0,0,0,0,0
28,285773,0,0.503,0.483,0,-6.693,0,0.0349,0.95,0.0324,0.146,0.375,86.037,4,0,0,0,1,0,0,0,0,0,0,0,0
25,37702,0,0.549,0.489,4,-13.621,0,0.0458,0.35,0.926,0.122,0.648,77.593,1,0,0,0,0,0,0,0,0,0,0,1,0
54,213055,0,0.588,0.569,9,-7.721,1,0.0295,0.303,0.0342,0.101,0.209,101.988,4,0,0,1,0,0,0,0,0,0,0,0,1
0,175986,0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,1,0,1,0,0,0,0,0,0,0,0,0
45,196571,0,0.712,0.646,5,-4.23,1,0.182,0.116,0.0,0.123,0.607,104.998,4,0,1,0,0,0,0,0,0,0,0,0,0
49,246486,0,0.568,0.356,2,-8.365,1,0.0335,0.705,0.0,0.141,0.383,147.916,4,0,0,1,0,0,0,0,0,0,0,1,0
38,226640,0,0.572,0.495,2,-9.668,1,0.035,0.252,6.64e-06,0.18,0.21,135.87,4,0,0,1,0,0,0,0,0,0,0,0,0
2,256768,0,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,4,0,0,0,0,0,0,0,1,0,0,0,0
1,322613,0,0.411,0.767,3,-4.211,1,0.056,0.000621,0.00842,0.134,0.659,134.408,4,0,0,0,0,1,0,0,0,0,1,0,0
53,181043,0,0.52,0.563,4,-8.398,0,0.0439,0.235,4.01e-06,0.0876,0.325,115.122,4,0,0,0,0,0,0,0,0,0,1,0,1
52,169048,0,0.714,0.684,6,-7.434,0,0.21,0.154,0.0,0.0759,0.422,111.038,4,0,1,0,0,0,0,0,0,0,0,0,1
72,260000,0,0.738,0.903,1,-7.528,1,0.253,0.383,0.0109,0.146,0.699,78.971,4,0,0,0,0,0,0,0,0,0,1,0,1
36,160533,0,0.401,0.977,9,-2.953,1,0.144,0.00839,1.07e-06,0.555,0.351,73.666,4,0,0,0,0,1,0,0,0,0,0,0,0
37,179200,1,0.805,0.93,1,-6.246,1,0.314,0.0954,0.0,0.0818,0.854,75.088,4,0,0,0,0,0,0,0,0,0,0,1,0
12,426960,0,0.89,0.223,7,-14.23,1,0.316,0.0131,0.024,0.132,0.235,89.938,4,0,1,0,0,0,0,0,0,0,0,0,0
21,252680,1,0.771,0.739,9,-5.617,1,0.0716,0.537,0.0,0.108,0.687,130.024,4,0,0,0,0,0,1,0,0,0,0,0,0
72,186813,0,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,0,0,0,0,1,0,0,0,0,1,0,1
47,258346,0,0.582,0.929,9,-1.345,0,0.034,0.00067,0.36,0.0795,0.0839,102.985,4,0,1,0,0,0,0,0,0,0,0,0,0
70,126464,0,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,4,0,0,0,0,0,0,0,0,0,1,0,1
44,327575,0,0.703,0.866,7,-5.637,1,0.061,0.156,0.00527,0.145,0.535,93.839,4,0,0,0,0,0,0,0,0,0,0,1,0
43,191186,0,0.385,0.446,11,-7.806,1,0.0298,0.247,0.0,0.189,0.401,179.94,3,0,0,1,0,0,0,0,0,0,0,0,0
47,280093,0,0.454,0.851,0,-5.436,1,0.054,0.153,3.49e-06,0.877,0.126,125.05,4,0,0,0,1,1,0,0,0,0,0,0,0
53,346044,0,0.374,0.414,2,-7.161,1,0.0344,0.0549,0.0,0.112,0.196,124.211,4,0,0,1,1,0,0,0,0,0,0,0,1
20,286879,0,0.238,0.976,0,-7.747,1,0.151,0.00158,0.263,0.0969,0.158,89.477,4,0,0,0,0,1,0,0,0,0,0,0,0
71,173750,0,0.808,0.538,0,-10.211,0,0.0608,0.108,0.0743,0.0555,0.416,108.026,4,0,1,0,0,0,0,0,0,0,0,1,1
21,141940,0,0.322,0.00207,0,-35.061,1,0.0523,0.996,0.889,0.0822,0.149,75.769,4,0,0,0,0,0,1,0,0,0,0,0,0
0,168507,0,0.935,0.711,11,-5.085,0,0.157,0.077,1.84e-06,0.173,0.631,100.009,4,0,0,0,0,0,0,0,0,1,0,0,0
1,300760,0,0.541,0.388,0,-9.111,1,0.0252,0.421,4.09e-06,0.097,0.0597,95.22,4,0,0,0,0,0,0,0,1,0,0,0,0
29,72973,1,0.589,0.96,6,-3.643,1,0.898,0.818,0.0,0.687,0.448,81.869,4,0,0,0,0,0,1,0,0,0,0,0,0
18,203493,0,0.469,0.206,2,-5.587,0,0.0677,0.912,0.0461,0.102,0.579,177.934,3,0,0,0,1,0,0,0,0,0,0,0,0
69,140011,0,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4,0,1,0,0,0,0,0,0,0,0,0,1
14,191750,0,0.237,0.993,10,-5.445,0,0.265,3.4e-05,0.517,0.164,0.038,149.152,4,0,0,0,0,1,0,0,0,0,0,0,0
47,198870,1,0.881,0.575,0,-8.106,1,0.246,0.116,0.0,0.318,0.396,123.989,4,0,0,0,0,0,0,0,0,0,1,1,0
48,192622,0,0.549,0.561,10,-5.477,1,0.0377,0.789,0.0,0.833,0.491,155.885,3,0,0,0,1,0,0,0,0,0,0,0,0
59,324893,0,0.474,0.498,8,-10.146,1,0.0302,0.725,0.0,0.0852,0.759,100.93,4,0,0,0,0,0,0,0,1,0,0,0,1
36,222540,0,0.487,0.663,7,-7.975,0,0.0529,0.564,0.0,0.101,0.25,79.952,4,0,0,0,0,0,0,0,1,0,0,0,0
18,455758,0,0.797,0.631,1,-12.201,1,0.0748,0.0184,0.00112,0.403,0.732,139.006,4,0,0,0,0,0,0,0,0,1,0,0,0
41,148000,0,0.788,0.393,8,-9.619,0,0.196,0.886,0.905,0.117,0.0891,180.077,4,0,0,0,0,0,1,0,0,0,0,0,0
31,199782,0,0.245,0.974,1,-1.413,1,0.436,0.171,4.97e-05,0.35,0.162,184.986,4,0,1,0,0,0,1,0,0,0,1,0,0
25,52546,0,0.359,0.221,4,-7.627,0,0.0391,0.994,0.0272,0.311,0.438,94.533,4,0,0,0,0,0,0,0,0,0,0,1,0
19,168071,0,0.64,0.783,1,-5.432,0,0.281,0.634,0.0,0.353,0.561,100.106,4,0,1,0,0,0,0,0,0,0,0,0,0
0,444923,0,0.78,0.937,10,-7.2,0,0.0439,0.00118,0.886,0.0989,0.04,131.984,4,0,1,0,0,0,0,0,0,0,0,0,0
0,190000,0,0.841,0.759,10,-4.596,1,0.0575,0.177,0.0,0.0705,0.774,122.976,4,0,0,0,0,0,1,0,0,0,0,0,0
58,261825,0,0.605,0.469,6,-10.606,1,0.0571,0.572,0.000948,0.59,0.934,110.457,4,0,0,0,0,0,0,0,1,0,0,0,1
0,46666,0,0.375,0.318,0,-23.633,1,0.0576,0.993,0.835,0.149,0.25,89.556,4,1,0,0,0,0,0,0,0,0,0,0,0
18,254364,0,0.492,0.924,6,-4.255,0,0.0494,0.000971,0.767,0.0342,0.519,173.943,4,0,1,0,0,0,0,0,0,0,0,0,0
45,274838,0,0.763,0.742,5,-5.764,0,0.0316,0.0505,0.0911,0.0944,0.225,124.01,4,0,0,0,0,0,0,0,0,1,0,0,0
22,193706,0,0.749,0.573,4,-9.953,0,0.269,0.709,0.0,0.33,0.651,91.028,4,0,0,0,0,0,0,0,0,0,1,0,0
38,219661,0,0.749,0.44,1,-8.82,0,0.0381,0.443,0.0,0.109,0.302,117.958,4,0,0,0,0,0,0,0,0,0,0,1,0
23,309773,0,0.561,0.736,5,-10.162,1,0.0662,0.0115,0.000223,0.926,0.356,122.54,4,0,0,0,0,0,0,0,0,0,1,0,0
51,288440,0,0.759,0.795,3,-8.713,1,0.062,0.0356,1.12e-05,0.0678,0.877,130.803,4,1,0,0,0,0,0,0,0,0,0,0,1
7,151680,0,0.794,0.565,9,-14.536,0,0.0581,0.13,0.0,0.155,0.45,125.073,4,0,0,0,0,0,1,0,0,0,0,0,0
16,170062,0,0.521,0.932,9,-3.501,0,0.0978,0.00226,0.763,0.208,0.0396,173.946,4,0,1,0,0,0,0,0,0,0,0,0,0
38,226720,0,0.759,0.134,7,-14.648,1,0.0373,0.933,0.000389,0.107,0.381,104.834,4,0,0,1,0,0,0,0,0,0,0,0,0
22,246893,1,0.515,0.899,1,-7.393,1,0.0448,0.00808,0.479,0.0797,0.929,120.009,4,0,0,0,0,1,0,0,0,0,0,0,0
61,144054,0,0.597,0.317,4,-14.075,1,0.0338,0.879,3.08e-05,0.369,0.29,76.946,4,0,0,0,0,0,1,0,0,0,0,0,1
29,186240,0,0.521,0.993,8,-3.351,1,0.151,0.000176,0.0,0.318,0.404,116.977,4,0,0,0,0,0,0,0,0,0,1,0,0
49,186613,0,0.326,0.0703,0,-19.58,1,0.0975,0.435,0.0,0.0622,0.247,75.675,3,0,0,0,0,0,0,0,0,0,0,1,0
2,134956,0,0.577,0.555,8,-8.228,1,0.0352,0.583,6.59e-05,0.105,0.437,132.336,4,0,0,0,0,0,0,0,0,0,1,0,0
0,207029,0,0.503,0.74,4,-5.128,1,0.0472,0.577,1.39e-06,0.0712,0.457,88.332,3,0,1,0,0,0,0,0,0,0,0,0,0
29,254891,0,0.681,0.932,4,-5.65,0,0.0358,0.0749,0.00175,0.352,0.953,138.006,4,0,1,0,0,0,0,0,0,0,0,0,0
20,360662,0,0.48,0.0693,11,-19.28,0,0.0319,0.89,0.933,0.116,0.104,83.922,3,0,0,0,0,0,1,0,0,0,0,0,0
48,235351,0,0.5,0.713,11,-6.905,0,0.187,0.422,0.0,0.336,0.811,83.513,4,0,0,0,1,0,0,0,0,0,0,0,0
71,206200,1,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4,0,0,0,0,1,0,0,0,0,0,0,1
18,352058,0,0.605,0.792,10,-5.503,0,0.044,0.000803,0.709,0.0484,0.405,175.994,4,0,1,0,0,0,0,0,0,0,0,0,0
51,220630,0,0.163,0.191,10,-20.924,1,0.0365,0.937,0.959,0.0961,0.0335,105.104,3,0,0,0,0,0,1,0,0,0,0,0,1
43,135325,0,0.581,0.19,7,-13.84,1,0.031,0.828,2.57e-05,0.151,0.298,78.347,4,0,0,1,0,0,0,0,0,0,0,0,0
41,213549,0,0.795,0.725,9,-5.794,0,0.265,0.44,0.0,0.511,0.758,128.778,5,0,0,0,0,0,0,0,0,1,0,0,0
21,342137,0,0.514,0.966,4,-4.967,0,0.108,0.00012,0.0448,0.0781,0.429,140.019,4,0,0,0,0,0,0,0,0,0,1,0,0
65,229029,0,0.614,0.126,9,-9.403,1,0.0376,0.911,0.0,0.148,0.351,119.945,4,0,1,0,0,0,0,0,0,0,0,0,1
19,246480,0,0.209,0.811,4,-15.643,1,0.117,1.91e-06,0.902,0.0903,0.264,130.983,4,0,0,0,0,1,0,0,0,0,0,0,0
84,203807,0,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4,0,1,0,0,0,0,0,1,0,0,0,1
14,121826,0,0.519,0.644,2,-11.735,1,0.0344,0.625,0.523,0.0962,0.967,88.814,4,0,0,1,0,0,0,0,0,0,0,0,0
35,183173,1,0.631,0.8,9,-4.179,1,0.101,0.107,0.0,0.373,0.782,156.941,4,0,0,0,0,0,1,0,0,0,0,0,0
0,253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,0,0,1,0,0,0,0,0,0,1,0,0
22,192840,0,0.68,0.694,0,-7.519,1,0.04,0.719,0.0,0.17,0.738,139.947,4,0,0,0,0,0,0,0,1,0,0,0,0
48,157337,0,0.405,0.134,9,-11.84,1,0.0292,0.954,0.000203,0.0681,0.28,80.007,3,0,0,0,0,0,0,0,0,0,0,1,0
53,156545,0,0.754,0.456,0,-8.718,1,0.0284,0.585,0.0,0.181,0.943,109.971,4,0,0,0,0,0,1,0,0,0,0,0,1
85,185573,0,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,4,0,0,0,0,0,0,0,1,0,0,0,1
0,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4,0,1,0,0,0,0,0,0,0,0,0,0
57,235391,0,0.721,0.496,4,-8.063,1,0.0508,0.845,0.0,0.11,0.217,131.969,3,0,0,0,0,0,0,0,1,0,0,0,1
53,290973,0,0.551,0.297,7,-14.998,0,0.0317,0.737,0.0,0.231,0.237,80.188,4,0,0,0,0,0,0,0,1,0,0,0,1
27,167493,0,0.591,0.748,5,-7.136,1,0.0292,0.0679,0.837,0.286,0.961,127.636,4,0,0,0,0,0,0,0,0,0,0,1,0
37,230688,0,0.573,0.917,2,-2.712,1,0.0638,0.00768,0.0,0.069,0.433,127.592,4,0,0,0,0,0,0,0,0,0,1,0,0
50,312933,0,0.649,0.684,7,-10.396,0,0.0331,0.342,0.411,0.448,0.0794,132.014,4,0,1,0,0,0,0,0,0,0,0,0,1
27,255800,0,0.709,0.882,10,-5.051,1,0.0351,0.852,2.89e-05,0.0668,0.968,91.853,4,0,0,0,1,0,0,0,0,0,0,0,0
18,272626,0,0.592,0.781,5,-4.773,1,0.0294,0.0036,0.0,0.32,0.289,127.994,4,0,0,0,0,0,0,0,1,0,0,0,0
49,252757,0,0.622,0.509,2,-8.936,0,0.0235,0.619,0.0,0.0712,0.231,85.024,4,0,0,0,0,0,0,0,1,0,0,0,0
49,262893,0,0.554,0.699,9,-5.788,1,0.0369,0.000363,3.56e-06,0.0819,0.214,128.021,4,0,1,0,0,0,0,0,0,0,0,0,0
49,222142,0,0.306,0.851,7,-10.907,1,0.056,0.00254,0.212,0.355,0.0392,79.465,3,0,1,0,0,0,0,0,0,0,0,0,0
40,248200,0,0.617,0.555,4,-12.872,0,0.0328,0.332,0.255,0.258,0.691,107.352,4,1,0,0,0,0,0,0,1,0,0,1,0
26,187826,0,0.69,0.692,9,-4.681,1,0.133,0.0826,0.0,0.217,0.69,101.046,4,0,0,0,0,0,1,0,0,0,0,0,0
34,93721,0,0.784,0.618,11,-10.385,0,0.0439,0.0034,0.926,0.243,0.18,108.357,4,0,1,0,0,0,0,0,0,0,1,0,0
0,221893,0,0.597,0.868,7,-5.095,1,0.0526,0.0212,0.0,0.664,0.709,160.021,4,0,0,0,0,0,0,0,0,0,1,0,0
19,372626,1,0.418,0.948,11,-4.902,0,0.0649,3.19e-05,0.00188,0.336,0.241,160.03,4,0,0,0,0,1,0,0,0,0,0,0,0
70,199029,0,0.779,0.964,10,-2.888,0,0.0995,0.0858,1.46e-05,0.676,0.613,139.241,4,0,0,0,0,0,0,0,1,0,0,0,1
66,262736,0,0.686,0.694,7,-3.693,0,0.257,0.253,0.000904,0.109,0.587,189.998,4,0,0,0,0,0,0,0,0,0,0,1,1
0,314186,0,0.667,0.733,9,-5.703,0,0.0427,0.751,0.0,0.336,0.713,93.277,4,0,0,0,1,0,0,0,0,0,0,0,0
50,181666,0,0.55,0.604,7,-6.22,1,0.0288,0.464,0.0,0.101,0.508,129.984,4,0,0,0,0,0,0,0,1,0,0,0,1
11,135600,0,0.663,0.885,10,-11.97,0,0.0401,0.0127,0.911,0.292,0.563,135.318,4,0,1,0,0,0,0,0,0,0,0,0,0
0,322658,0,0.558,0.949,11,-7.172,0,0.0521,0.000666,0.114,0.107,0.101,110.006,3,0,0,0,0,0,0,0,0,0,0,1,0
24,193398,0,0.472,0.724,11,-10.793,0,0.0419,0.000262,8.78e-06,0.322,0.668,86.056,4,0,0,0,0,0,0,0,1,0,0,0,0
19,141154,0,0.645,0.585,0,-9.238,1,0.36,0.855,0.0,0.964,0.912,128.546,5,0,0,0,1,0,0,0,0,0,0,0,0
48,137740,0,0.589,0.42,8,-9.853,1,0.0249,0.352,0.0,0.0809,0.792,95.069,3,0,0,0,1,0,0,0,0,0,0,0,0
47,300933,0,0.144,0.644,0,-6.666,1,0.0431,0.0166,0.0,0.0934,0.138,185.57,3,0,0,0,0,0,0,0,0,0,0,1,0
57,276506,1,0.908,0.687,5,-5.202,0,0.301,0.416,0.0,0.12,0.855,92.889,4,0,0,0,0,0,0,0,0,0,1,0,1
5,355200,0,0.89,0.468,6,-10.627,0,0.339,0.0715,0.0107,0.0936,0.397,124.974,4,0,1,0,0,0,0,0,0,0,0,0,0
32,102250,0,0.587,0.407,11,-12.168,0,0.033,0.699,0.895,0.107,0.513,79.974,4,0,0,0,0,0,1,0,0,0,0,0,0
0,218760,0,0.611,0.864,7,-7.073,0,0.322,0.00627,0.0,0.22,0.73,124.8,4,0,1,0,0,0,0,0,0,0,0,0,0
32,72160,0,0.715,0.991,7,-7.376,1,0.269,0.859,0.0944,0.356,0.0371,98.469,4,0,0,0,0,0,0,0,0,0,0,1,0
50,303529,0,0.623,0.22,2,-16.672,1,0.0423,0.813,5.8e-05,0.107,0.475,136.007,4,0,0,0,0,0,0,0,0,0,1,0,1
37,276146,0,0.61,0.595,7,-8.009,1,0.0406,0.397,0.0,0.568,0.84,134.789,3,0,0,0,1,0,0,0,0,0,0,0,0
41,203543,0,0.548,0.829,9,-9.329,1,0.0337,0.51,0.0234,0.634,0.857,96.327,4,0,0,0,1,0,0,0,0,0,0,0,0
23,345002,0,0.742,0.77,1,-6.042,1,0.135,0.0098,0.746,0.052,0.54,150.014,4,0,1,0,0,0,0,0,0,0,0,0,0
13,215293,0,0.244,0.939,7,-4.964,1,0.126,4.91e-05,0.532,0.0819,0.0546,101.255,4,0,0,0,0,1,0,0,0,0,0,0,0
65,220280,0,0.682,0.697,3,-4.276,0,0.0757,0.188,0.0,0.334,0.57,95.012,4,0,0,0,0,0,0,0,0,0,0,1,1
49,93134,1,0.717,0.289,2,-9.113,1,0.0452,0.297,0.286,0.0945,0.171,67.037,4,0,0,0,0,0,1,0,0,0,0,0,0
18,304546,0,0.445,0.882,0,-6.852,1,0.0458,0.0253,0.694,0.757,0.101,127.577,4,0,0,0,0,1,0,0,0,0,0,0,0
24,70682,0,0.272,0.906,1,-4.687,1,0.127,5.48e-06,0.166,0.24,0.433,141.935,4,0,0,0,0,1,0,0,0,0,0,0,0
17,238662,1,0.401,0.977,7,-1.378,1,0.108,0.0189,0.0,0.331,0.317,119.899,4,0,0,0,0,0,1,0,0,0,0,0,0
24,307932,1,0.323,0.902,9,-6.034,1,0.11,0.000528,0.00663,0.161,0.407,147.309,4,0,0,0,0,1,0,0,0,0,0,0,0
41,301400,0,0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,173.798,4,1,0,0,0,0,0,0,0,0,0,0,0
56,229000,0,0.504,0.936,8,-7.0,1,0.0447,9.43e-05,2.33e-05,0.368,0.275,111.96,4,0,0,0,0,1,0,0,0,0,0,0,1
54,368475,0,0.738,0.613,6,-6.001,0,0.403,0.0169,0.0493,0.0684,0.407,127.988,4,0,1,0,0,0,0,0,0,0,0,1,1
37,165917,1,0.726,0.587,5,-9.899,0,0.271,0.149,0.0,0.171,0.432,160.091,4,0,0,0,0,0,0,0,0,0,0,1,0
0,198626,0,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48,83.095,4,0,0,0,0,0,0,0,0,1,0,0,0
25,110454,0,0.588,0.373,2,-9.0,0,0.269,0.789,4.5e-05,0.117,0.424,176.218,4,0,0,0,0,0,1,0,0,0,0,0,0
50,170786,0,0.498,0.384,4,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856,4,0,0,1,0,0,0,0,0,0,0,1,1
0,204800,0,0.537,0.754,10,-5.102,1,0.0399,0.0586,4.8e-06,0.118,0.212,139.986,4,0,0,1,0,0,0,0,0,0,0,0,0
44,178586,0,0.726,0.57,11,-8.641,0,0.325,0.436,4.31e-06,0.109,0.282,90.025,4,0,0,0,0,0,0,0,0,0,0,1,0
39,213949,0,0.438,0.288,0,-9.669,1,0.0324,0.854,0.0,0.0967,0.19,82.155,4,0,0,0,0,0,0,0,0,0,0,1,0
0,211560,0,0.686,0.915,10,-2.756,0,0.0449,0.079,0.000275,0.107,0.743,100.003,4,0,0,0,1,0,0,0,0,0,0,1,0
0,157746,0,0.608,0.851,1,-6.181,1,0.0282,0.0191,0.0,0.12,0.409,129.997,4,0,0,0,0,0,0,0,0,0,1,0,0
7,230404,0,0.396,0.345,6,-12.72,0,0.0301,0.858,0.0,0.0896,0.347,97.926,3,0,0,0,0,0,1,0,0,0,0,0,0
13,168106,0,0.585,0.149,8,-16.003,1,0.0281,0.992,0.000279,0.165,0.483,140.631,4,0,0,1,0,0,0,0,0,0,0,0,0
31,207813,0,0.437,0.898,2,-5.862,0,0.0619,0.146,3.81e-05,0.216,0.901,181.592,4,0,0,0,1,0,0,0,0,0,0,0,0
31,246653,0,0.508,0.835,10,-6.87,1,0.107,0.04,0.000607,0.307,0.89,136.916,4,0,0,0,0,0,0,0,0,0,0,1,0
41,153065,0,0.718,0.767,7,-6.695,1,0.0482,0.616,0.000956,0.14,0.424,117.952,4,0,1,0,0,0,0,0,0,0,0,1,0
55,200933,0,0.184,0.161,9,-18.261,1,0.0464,0.925,0.771,0.109,0.087,86.351,4,1,0,0,0,0,1,0,0,0,0,0,1
32,229240,0,0.773,0.439,9,-17.062,1,0.0523,0.582,0.00394,0.0846,0.571,100.022,4,0,0,1,0,0,0,0,0,0,0,0,0
45,196428,0,0.502,0.446,2,-9.086,1,0.0365,0.466,9.03e-05,0.331,0.311,150.164,4,0,0,0,0,0,1,0,0,0,0,0,0
39,248250,0,0.504,0.847,1,-4.487,1,0.084,0.089,0.0,0.699,0.859,88.069,4,0,0,0,1,0,0,0,0,0,0,0,0
20,124865,0,0.688,0.341,3,-12.204,1,0.185,0.987,0.000145,0.0873,0.618,129.914,3,0,0,0,1,0,0,0,0,0,0,0,0
