acousticness,instrumentalness,duration_ms,energy,loudness,valence,speechiness,liveness,danceability,tempo,is_hit,popularity,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World
0.959,0.678,411363,0.151,-21.041,0.143,0.0403,0.448,0.399,122.341,0,26,0,0,0,0,0,1,0,0,0,0,0
0.0165,0.0,164181,0.808,-4.109,0.798,0.0531,0.226,0.818,110.023,1,62,0,0,0,1,0,0,0,0,0,0,0
0.903,0.0,283225,0.418,-7.915,0.212,0.0295,0.1,0.435,128.049,1,53,0,0,0,0,0,0,0,0,0,0,1
0.337,1.47e-06,144000,0.919,-4.076,0.968,0.037,0.035,0.671,169.944,0,38,0,0,0,1,0,0,0,0,0,0,0
0.000121,0.000483,281890,0.852,-5.487,0.466,0.0451,0.136,0.495,127.962,0,31,0,0,0,0,0,0,0,0,0,1,0
0.00102,0.0,225533,0.965,-4.375,0.307,0.149,0.222,0.377,155.567,0,32,0,0,0,0,0,0,0,0,0,1,0
0.795,1.1e-06,235743,0.382,-8.009,0.463,0.0344,0.11,0.631,81.863,1,53,0,0,0,0,0,0,0,1,0,0,0
0.552,0.0294,124539,0.43,-10.571,0.81,0.0295,0.232,0.749,116.049,0,39,0,0,0,0,0,0,0,1,0,0,0
0.0055,0.00305,265706,0.936,-3.86,0.518,0.0569,0.121,0.389,175.954,0,41,0,0,0,0,0,0,0,0,0,1,0
0.981,0.0159,122586,0.33,-13.346,0.461,0.0336,0.355,0.601,116.058,0,48,0,0,0,0,0,1,0,0,0,0,0
0.583,3.72e-06,375405,0.763,-4.025,0.444,0.0996,0.197,0.762,93.037,0,36,0,0,1,0,0,0,0,0,0,0,0
0.121,0.853,187500,0.841,-7.262,0.533,0.0912,0.273,0.729,128.032,0,41,0,1,0,0,0,0,0,0,0,0,0
0.049,0.00552,159595,0.585,-7.576,0.584,0.0285,0.155,0.75,102.331,1,72,0,0,0,0,0,0,0,0,0,1,0
0.136,0.0,213253,0.696,-7.323,0.528,0.034,0.238,0.515,99.985,1,57,0,1,0,0,0,0,0,0,0,0,0
0.102,0.0,225500,0.542,-7.146,0.376,0.415,0.113,0.81,164.151,0,39,0,0,0,1,0,0,0,0,0,0,0
0.00837,0.249,206775,0.962,-2.91,0.0313,0.0487,0.215,0.413,128.004,0,45,0,1,0,0,0,0,0,0,0,0,0
0.889,0.733,221442,0.098,-23.837,0.287,0.044,0.117,0.406,170.391,0,22,0,0,1,0,0,0,0,0,0,0,0
0.585,0.015,144733,0.156,-10.7,0.527,0.035,0.102,0.769,105.95,1,71,0,0,0,0,0,0,0,0,0,1,0
0.00492,0.791,528000,0.923,-7.129,0.0365,0.0727,0.833,0.526,144.999,0,46,0,1,0,0,0,0,0,0,0,0,0
0.027,0.0,216720,0.836,-4.878,0.814,0.048,0.283,0.639,104.998,0,0,0,0,0,0,0,0,0,1,0,0,0
0.973,0.476,204680,0.342,-13.698,0.612,0.0375,0.153,0.235,78.555,0,29,1,0,0,0,0,0,0,0,0,0,0
0.0572,0.858,256360,0.466,-14.512,0.374,0.0282,0.214,0.549,111.91,0,10,0,1,0,0,0,0,0,0,0,0,0
9.98e-05,0.755,463700,0.916,-8.012,0.355,0.0602,0.396,0.431,135.986,0,49,0,1,0,0,0,0,0,0,0,0,0
0.698,0.0,147186,0.62,-5.231,0.766,0.0501,0.0752,0.746,113.493,0,38,0,0,0,0,0,0,0,0,0,1,0
0.254,2.14e-05,163472,0.847,-7.808,0.529,0.0956,0.339,0.799,115.016,0,48,0,1,0,0,0,0,0,0,1,0,0
0.464,0.0,214533,0.53,-8.063,0.426,0.0264,0.311,0.545,136.023,1,52,0,0,0,0,0,0,0,1,0,0,0
0.0939,1.52e-06,222425,0.707,-6.036,0.0919,0.0524,0.0449,0.604,120.917,0,49,0,0,0,0,0,0,0,0,1,0,0
1.62e-06,0.0124,393992,0.949,-6.24,0.245,0.0418,0.384,0.448,142.053,0,27,0,0,0,0,1,0,0,0,0,0,0
0.553,0.809,702629,0.838,-7.602,0.158,0.0627,0.0821,0.38,140.013,0,34,0,0,0,0,1,0,0,0,0,0,0
0.136,0.59,328737,0.666,-13.252,0.0701,0.0516,0.0987,0.443,162.025,0,7,0,0,0,0,0,0,0,0,0,0,1
5.69e-05,0.794,265823,0.975,-4.487,0.0762,0.105,0.11,0.559,105.024,1,58,0,0,0,0,1,0,0,0,1,0,0
0.91,2.02e-05,149880,0.165,-10.663,0.205,0.0442,0.213,0.418,120.301,0,0,1,0,1,0,0,0,0,0,1,0,0
0.107,0.0,177847,0.65,-5.286,0.605,0.271,0.124,0.731,154.968,1,69,0,1,0,0,0,0,0,0,0,0,0
0.744,6.27e-05,236000,0.292,-10.92,0.153,0.0308,0.0987,0.439,82.222,0,42,0,0,1,0,0,0,0,0,0,0,0
0.96,0.0,88999,0.346,-8.02,0.687,0.0551,0.129,0.437,127.945,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,0.0,203013,0.439,-7.326,0.268,0.0363,0.852,0.305,114.085,0,21,0,0,0,0,0,0,0,0,0,1,0
0.015,0.686,401142,0.822,-7.405,0.584,0.0511,0.0895,0.589,140.0,0,33,0,1,0,0,0,0,0,0,0,0,0
0.887,0.0,161093,0.321,-11.899,0.314,0.0319,0.0871,0.584,118.972,0,11,0,0,1,0,0,0,0,0,0,0,0
0.238,0.0,171989,0.746,-5.211,0.717,0.185,0.215,0.805,127.922,0,42,0,0,0,0,0,0,0,0,0,0,1
0.275,0.0,182146,0.742,-6.93,0.723,0.101,0.172,0.793,140.034,0,33,0,0,0,0,0,0,0,0,0,0,1
0.867,0.0,271466,0.329,-10.895,0.743,0.042,0.0839,0.629,132.378,0,22,0,0,0,0,0,0,0,0,0,0,1
0.623,0.0,168800,0.859,-5.325,0.728,0.298,0.276,0.607,83.042,0,27,0,1,0,0,0,0,0,0,0,0,1
0.00341,0.0,242306,0.941,-5.714,0.116,0.251,0.0772,0.33,174.107,0,28,0,0,0,0,1,0,0,0,0,0,0
0.373,0.856,168461,0.56,-11.366,0.388,0.0308,0.0723,0.632,104.013,1,56,0,1,0,0,0,0,0,0,0,0,1
0.993,0.679,126300,0.998,-27.048,1e-05,0.0405,0.937,0.0854,86.603,0,0,0,0,0,0,0,1,0,0,0,0,0
0.000969,0.841,272000,0.797,-2.321,0.223,0.0577,0.234,0.424,179.893,1,60,0,1,0,0,0,0,0,0,0,0,0
0.00249,0.00109,220476,0.889,-5.646,0.124,0.0432,0.115,0.522,125.987,0,0,0,1,0,0,0,0,0,0,0,0,0
0.956,4.56e-06,240790,0.206,-11.75,0.327,0.0519,0.107,0.447,66.734,1,56,0,0,0,0,0,1,0,0,0,0,0
0.687,0.0,251250,0.531,-7.481,0.546,0.0351,0.0623,0.407,159.846,0,40,0,0,1,0,0,0,0,0,0,1,1
0.373,1.34e-06,252180,0.581,-4.884,0.486,0.269,0.227,0.848,124.805,0,39,0,0,0,0,0,0,0,0,0,0,1
0.000956,0.0,283306,0.859,-9.213,0.653,0.124,0.214,0.83,109.319,0,0,0,0,0,0,0,1,0,0,0,1,0
0.195,0.0,234791,0.54,-8.09,0.619,0.418,0.183,0.61,169.767,0,37,0,0,0,0,0,0,0,0,0,0,1
0.569,0.763,210280,0.499,-10.039,0.255,0.0433,0.111,0.655,140.022,1,56,1,1,0,0,0,0,0,0,1,0,0
0.366,1.01e-05,231650,0.539,-8.451,0.265,0.0347,0.559,0.231,88.782,0,43,0,0,0,1,0,0,0,0,0,0,0
0.000735,0.00203,212600,0.832,-6.685,0.785,0.0337,0.0906,0.559,142.674,0,21,0,0,0,0,0,0,0,1,0,0,0
0.413,5.03e-06,186686,0.779,-5.168,0.51,0.0376,0.0491,0.741,102.02,0,42,0,0,0,0,0,0,0,0,1,0,0
0.00661,0.0,171400,0.576,-8.009,0.825,0.0286,0.153,0.617,113.965,1,62,0,1,0,0,0,0,0,0,0,0,0
0.322,0.0,202234,0.498,-8.427,0.263,0.0692,0.0958,0.824,119.002,0,39,0,0,0,0,0,0,0,0,0,0,1
0.00206,2.15e-05,452013,0.735,-6.606,0.145,0.0301,0.701,0.437,98.923,1,51,0,0,0,0,0,1,0,0,0,0,1
9.51e-05,0.903,539520,0.754,-10.681,0.393,0.0513,0.09,0.792,124.984,0,35,0,1,0,0,0,0,0,0,0,0,0
0.316,0.0,190773,0.647,-5.033,0.583,0.0509,0.279,0.657,81.937,0,12,0,0,0,0,0,1,0,0,0,0,0
0.272,0.000803,382973,0.584,-13.346,0.849,0.0386,0.0288,0.719,108.832,0,1,0,1,0,0,0,0,0,0,0,1,0
0.0165,5.92e-06,155253,0.785,-4.499,0.779,0.11,0.0512,0.621,123.96,0,1,0,1,0,0,0,0,0,0,0,0,0
0.215,0.0,238000,0.65,-6.598,0.392,0.0369,0.185,0.638,119.972,0,23,0,0,0,0,0,1,0,0,0,0,0
0.805,0.0,204712,0.215,-11.887,0.364,0.0345,0.101,0.324,117.348,0,40,0,0,0,1,0,0,0,0,0,0,0
0.087,0.0,261959,0.897,-6.079,0.328,0.047,0.471,0.577,125.929,0,24,0,0,0,0,0,0,0,0,1,0,0
0.81,0.000603,357560,0.399,-8.84,0.212,0.0267,0.171,0.534,108.883,0,49,0,0,0,0,0,0,0,1,0,0,0
0.167,0.0,72718,0.7,-7.358,0.993,0.0391,0.179,0.741,155.892,0,32,0,0,0,0,0,1,0,0,0,0,0
0.924,0.85,208360,0.128,-17.217,0.121,0.0341,0.0761,0.215,56.646,0,37,1,0,0,0,0,1,0,0,0,0,0
0.1,0.85,195666,0.997,-11.09,0.0193,0.0984,0.885,0.145,82.412,0,33,0,0,0,0,0,1,0,0,0,0,0
0.727,3.95e-05,149306,0.497,-6.676,0.72,0.0319,0.102,0.605,126.014,0,0,1,0,0,0,0,0,0,0,0,0,0
0.00301,0.0553,168078,0.426,-12.711,0.648,0.107,0.0739,0.591,139.451,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0111,0.00082,156000,0.879,-3.639,0.573,0.244,0.238,0.527,159.859,0,0,0,1,0,0,0,0,0,0,0,0,0
0.376,0.0,269031,0.749,-3.373,0.533,0.0461,0.0628,0.609,99.951,1,53,0,0,0,0,0,0,0,1,0,0,0
0.0736,0.0,211053,0.62,-7.562,0.412,0.199,0.115,0.824,96.448,0,20,0,1,0,0,0,0,0,0,0,0,0
3.37e-05,0.105,569973,0.936,-3.518,0.237,0.087,0.242,0.627,126.031,0,16,0,1,0,0,0,0,0,0,0,0,0
0.00165,0.582,229213,0.85,-7.375,0.421,0.0572,0.187,0.532,95.991,0,42,0,0,0,0,0,0,0,0,0,1,0
0.149,0.245,87323,0.446,-8.991,0.376,0.0379,0.136,0.079,171.535,0,17,0,0,0,0,1,0,0,0,0,0,0
0.114,0.809,209002,0.699,-7.762,0.511,0.0289,0.125,0.586,77.0,1,56,0,0,0,0,0,0,0,0,0,1,0
0.0276,1.94e-06,406285,0.695,-6.878,0.548,0.0277,0.177,0.602,139.938,0,24,0,0,0,0,0,0,0,0,0,0,1
0.353,0.0,172000,0.906,-5.478,0.777,0.28,0.112,0.715,101.088,1,63,0,0,0,1,0,0,0,0,0,0,0
0.659,0.579,175578,0.766,-8.321,0.389,0.0391,0.134,0.659,95.011,1,57,0,0,0,0,0,0,0,0,0,0,1
0.0139,0.365,279666,0.601,-9.928,0.169,0.0437,0.183,0.604,176.408,0,31,0,0,0,0,0,1,0,0,0,0,0
0.000984,0.027,245573,0.667,-6.831,0.101,0.0285,0.229,0.503,113.018,1,55,0,0,0,0,0,0,0,0,0,1,0
0.57,2.99e-06,171280,0.392,-8.085,0.389,0.0305,0.334,0.439,94.393,0,26,0,0,0,0,0,1,0,0,0,0,0
0.943,0.0,376800,0.592,-12.45,0.581,0.941,0.891,0.453,171.678,0,28,0,0,0,0,0,1,0,0,0,0,0
3.09e-05,0.00146,223680,0.993,-3.189,0.0768,0.105,0.316,0.196,127.298,0,26,0,0,0,0,1,0,0,0,0,0,0
0.732,0.000401,249133,0.417,-9.166,0.199,0.067,0.125,0.511,96.138,0,0,0,0,0,0,0,0,0,0,1,0,0
0.00829,0.0,210226,0.911,-2.509,0.736,0.0287,0.407,0.659,110.01,0,23,0,0,0,0,0,1,0,0,0,0,0
0.0674,0.664,146293,0.442,-11.024,0.89,0.0401,0.0925,0.813,108.678,0,0,0,0,0,0,0,0,0,0,1,0,0
0.975,0.871,172187,0.234,-17.515,0.24,0.0396,0.0908,0.279,163.883,1,56,1,0,0,0,0,1,0,0,0,0,0
0.642,0.0,144879,0.737,-8.109,0.663,0.191,0.646,0.625,122.734,0,46,0,0,0,1,0,0,0,0,0,0,0
0.339,0.0,141710,0.692,-6.558,0.767,0.0635,0.632,0.771,115.038,0,32,0,0,0,0,0,0,0,1,0,0,0
0.902,0.401,219013,0.312,-16.105,0.228,0.0315,0.109,0.622,80.514,0,17,0,0,0,0,0,0,0,0,0,0,1
0.871,0.205,191352,0.111,-15.11,0.0607,0.0324,0.103,0.561,148.191,1,70,0,0,1,0,0,0,0,0,0,0,1
0.049,0.0,257226,0.769,-5.239,0.723,0.15,0.369,0.591,124.007,0,23,0,1,0,0,0,0,0,0,0,0,0
0.303,0.437,269293,0.718,-11.109,0.935,0.0296,0.336,0.263,145.549,0,20,0,0,1,0,0,0,0,0,0,0,0
0.175,0.0,236990,0.68,-4.434,0.878,0.0285,0.093,0.542,167.966,0,0,0,0,1,0,0,0,0,0,0,0,0
0.049,0.00128,200786,0.477,-8.769,0.609,0.0442,0.129,0.683,129.28,0,23,0,0,0,0,0,0,0,1,0,0,0
0.0623,0.00211,196235,0.582,-5.762,0.291,0.0776,0.215,0.657,169.971,1,54,0,0,1,0,0,0,0,0,0,0,1
0.823,0.00673,272866,0.16,-17.424,0.101,0.0319,0.101,0.428,140.25,0,47,0,0,0,0,0,1,0,0,0,0,0
0.0451,0.0,166253,0.801,-2.946,0.517,0.249,0.0628,0.647,180.108,0,7,0,0,0,1,0,0,0,1,0,0,1
0.27,0.0,307910,0.869,-4.024,0.767,0.147,0.0802,0.639,169.801,1,78,0,0,0,1,0,0,0,0,0,0,0
0.0635,1.18e-06,184613,0.69,-5.529,0.31,0.0427,0.105,0.733,116.992,1,96,0,1,0,0,0,0,0,1,0,0,0
0.409,8.94e-05,182666,0.375,-9.326,0.217,0.027,0.347,0.284,104.96,0,45,0,0,0,1,0,0,0,0,1,0,0
0.0002,0.596,77121,0.525,-15.818,0.0209,0.0508,0.358,0.145,94.464,0,43,0,0,0,0,0,1,0,0,0,0,0
0.844,0.839,190330,0.129,-18.685,0.133,0.037,0.108,0.2,136.939,0,45,0,0,0,0,0,1,0,0,0,0,0
0.239,8.85e-05,333053,0.71,-4.75,0.383,0.0384,0.124,0.332,142.012,0,47,0,0,1,1,0,0,0,0,0,0,0
0.0717,0.0,224693,0.764,-6.223,0.376,0.0366,0.115,0.516,148.021,1,76,1,0,0,0,0,0,0,0,0,1,0
0.0171,0.0,88101,0.956,-4.297,0.271,0.41,0.358,0.456,157.952,1,51,0,0,0,0,0,1,0,0,0,0,0
0.0188,0.0,265822,0.828,-4.178,0.169,0.0368,0.111,0.471,140.007,0,38,0,0,1,0,0,0,0,0,0,0,0
0.326,0.0,220473,0.704,-6.405,0.831,0.391,0.612,0.432,72.169,0,42,0,0,0,0,0,0,0,0,0,0,1
0.523,0.0,139971,0.581,-8.795,0.282,0.119,0.201,0.477,129.571,1,65,0,0,0,0,0,0,0,1,0,0,0
0.7,0.0,196466,0.589,-8.667,0.894,0.0573,0.069,0.614,111.879,1,54,0,0,0,0,0,0,0,0,0,1,0
0.0376,0.0,226341,0.904,-4.752,0.862,0.0399,0.35,0.656,156.945,0,44,0,0,0,0,0,0,0,0,0,0,1
0.000655,0.00207,520053,0.912,-5.751,0.149,0.0765,0.717,0.241,143.989,0,46,0,0,0,0,0,0,0,0,0,0,1
0.77,3.39e-05,195368,0.322,-10.408,0.256,0.0282,0.11,0.615,113.064,0,1,0,0,0,0,0,1,0,0,1,0,0
0.386,0.0,216000,0.615,-7.878,0.11,0.0286,0.0814,0.49,109.985,1,55,0,0,0,0,1,0,0,0,0,0,0
0.505,0.0,185440,0.762,-3.59,0.378,0.0248,0.105,0.559,87.264,0,35,0,0,0,0,0,0,0,0,0,0,1
0.169,0.0,252003,0.829,-3.203,0.814,0.0682,0.189,0.761,92.034,1,71,0,0,0,1,0,0,0,0,0,0,0
0.193,0.146,291079,0.842,-8.0,0.0385,0.0322,0.0713,0.577,110.016,0,0,0,1,0,0,0,0,0,0,0,0,0
0.805,0.0,259826,0.502,-5.508,0.45,0.027,0.2,0.38,98.658,1,54,0,0,0,0,0,0,0,1,0,0,0
0.845,0.00174,151906,0.266,-13.703,0.163,0.0348,0.795,0.271,79.079,1,68,0,0,0,0,0,0,0,0,0,1,0
0.846,0.0017,298280,0.261,-21.239,0.605,0.048,0.133,0.688,130.144,0,36,0,0,0,0,0,0,0,0,0,1,0
0.286,0.0,160585,0.827,-5.907,0.81,0.239,0.534,0.725,131.948,0,46,0,1,0,0,0,0,0,0,0,0,0
0.22,0.00609,193440,0.777,-4.538,0.865,0.0593,0.335,0.834,129.984,1,66,0,1,0,0,0,0,0,0,1,0,0
0.00665,2.12e-06,190153,0.687,-6.279,0.513,0.104,0.0986,0.791,130.154,1,72,0,0,0,0,0,0,0,1,1,0,0
0.931,1.1e-05,190106,0.0273,-21.441,0.395,0.0415,0.109,0.504,120.24,1,54,0,0,1,0,0,0,0,0,0,0,0
0.0134,0.0,220734,0.841,-5.379,0.424,0.0422,0.0622,0.635,109.021,1,82,0,1,0,0,0,0,0,0,0,0,0
0.00465,1.67e-06,164507,0.839,-6.57,0.604,0.072,0.324,0.71,124.007,0,10,0,1,0,0,0,0,0,0,0,0,0
0.0399,8.47e-06,128840,0.812,-6.517,0.851,0.0655,0.111,0.612,145.63,0,34,0,0,0,0,0,0,0,0,0,0,1
0.948,0.0,180826,0.2,-15.662,0.424,0.066,0.118,0.481,143.294,0,13,0,0,1,0,0,0,0,0,0,0,0
0.785,0.000497,138000,0.614,-12.382,0.963,0.0516,0.382,0.753,89.22,0,38,0,0,0,0,0,0,0,0,0,1,0
0.195,0.0036,248506,0.689,-6.364,0.76,0.0408,0.271,0.822,95.382,0,45,0,0,0,1,0,0,0,0,1,0,0
0.2,1.82e-05,229546,0.608,-5.577,0.307,0.0244,0.12,0.728,102.012,0,20,0,0,0,0,0,1,0,0,0,0,0
0.131,0.0,211013,0.522,-7.87,0.305,0.0363,0.438,0.535,77.054,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0512,0.0,184390,0.883,-4.698,0.614,0.0582,0.228,0.692,122.984,0,3,0,1,0,0,0,0,0,1,0,0,0
0.302,0.0,137454,0.526,-7.296,0.706,0.0362,0.054,0.901,109.946,1,57,0,0,0,0,0,1,0,0,0,0,0
0.415,0.0,353293,0.648,-7.886,0.468,0.0388,0.94,0.476,161.812,0,40,0,0,0,1,0,0,0,0,0,0,0
0.504,0.402,122840,0.436,-10.303,0.964,0.0382,0.0864,0.615,169.505,0,19,0,0,0,0,0,1,0,0,0,0,0
0.133,0.0227,210545,0.925,-6.91,0.0617,0.0905,0.401,0.589,109.995,0,40,0,1,0,0,0,0,0,0,0,0,0
0.738,0.0,348586,0.528,-5.044,0.385,0.0393,0.284,0.56,142.011,0,46,0,0,0,1,0,0,0,0,0,0,0
0.587,0.000259,308866,0.802,-4.287,0.749,0.03,0.107,0.649,91.213,0,30,0,0,0,1,0,0,0,0,0,0,0
0.0652,0.0755,188680,0.597,-15.705,0.617,0.0379,0.0789,0.632,111.594,0,13,0,1,0,0,0,0,0,0,0,0,0
9.23e-05,0.0,304613,0.918,-6.678,0.108,0.131,0.0837,0.224,90.086,0,22,0,0,0,0,1,0,0,0,0,1,0
0.867,3.37e-06,100013,0.281,-10.32,0.689,0.109,0.0801,0.729,135.564,0,27,0,0,0,0,0,1,0,0,0,0,0
0.987,0.891,237046,0.171,-16.478,0.0642,0.0481,0.1,0.55,119.49,0,18,0,0,0,0,0,1,0,0,0,0,0
0.00103,0.00726,153026,0.955,-3.564,0.368,0.0564,0.184,0.313,104.29,0,20,0,0,0,0,1,0,0,0,0,0,0
0.382,3.55e-06,288298,0.863,-4.066,0.892,0.0321,0.103,0.545,134.224,0,23,0,0,0,0,0,0,0,0,0,1,0
0.0755,0.0,301734,0.754,-5.013,0.512,0.0542,0.143,0.596,155.814,0,14,0,0,0,0,0,1,0,0,0,0,0
0.943,0.000875,224600,0.0901,-22.456,0.11,0.0295,0.18,0.508,70.198,1,55,0,0,0,0,0,0,0,0,0,0,1
0.0447,3.83e-06,147469,0.794,-6.109,0.642,0.0757,0.102,0.334,184.772,0,21,0,0,0,0,0,0,0,0,0,1,0
0.545,0.0,195586,0.94,-4.507,0.615,0.116,0.936,0.45,107.686,0,36,0,0,0,0,0,0,0,0,0,0,1
0.00391,0.553,240123,0.979,-5.926,0.231,0.0739,0.107,0.546,132.023,1,50,0,1,0,0,0,0,0,0,0,0,0
0.198,0.0,253636,0.601,-6.999,0.905,0.325,0.265,0.764,87.926,1,68,0,0,0,0,0,0,0,1,0,0,0
0.222,0.0,259834,0.3,-23.937,0.503,0.058,0.747,0.468,109.34,0,42,0,0,0,1,0,0,0,0,0,0,0
0.764,0.0,175986,0.287,-12.472,0.639,0.0469,0.153,0.593,77.117,0,0,1,0,1,0,0,0,0,0,0,0,0
0.868,1.49e-05,177786,0.253,-12.74,0.429,0.0316,0.0804,0.555,103.731,0,10,0,0,1,0,0,0,0,0,0,0,0
3.12e-05,0.137,105727,0.758,-6.036,0.299,0.109,0.116,0.272,128.186,0,12,0,0,0,0,1,0,0,0,0,0,0
0.273,0.976,160270,0.859,-7.783,0.425,0.0327,0.0856,0.489,97.555,0,49,0,0,0,0,0,0,0,1,0,0,0
0.00262,0.000222,127080,0.94,-8.981,0.671,0.0503,0.109,0.489,150.105,0,32,0,0,0,0,0,0,0,0,0,1,0
0.000291,0.318,158158,0.98,-3.434,0.391,0.0474,0.353,0.496,150.008,1,56,0,1,0,0,0,1,0,0,0,1,0
0.834,0.0,227786,0.639,-4.861,0.762,0.0382,0.598,0.639,87.02,0,39,0,0,0,1,0,0,0,0,0,0,0
0.012,0.000446,148360,0.951,-7.419,0.468,0.0688,0.0878,0.391,157.663,0,4,0,0,0,0,0,0,0,0,0,1,0
0.0456,0.0,243320,0.894,-6.77,0.299,0.0726,0.859,0.516,127.953,0,22,0,0,0,0,0,0,0,1,0,0,0
0.979,8.74e-06,102000,0.154,-15.202,0.314,0.554,0.236,0.701,95.609,0,32,0,0,0,0,0,1,0,0,0,0,0
0.706,3.96e-06,268120,0.569,-5.75,0.684,0.0856,0.0794,0.732,111.525,0,21,0,0,1,0,0,0,0,0,0,0,0
0.423,0.0,183849,0.61,-7.655,0.473,0.0436,0.127,0.665,127.971,1,61,0,1,0,0,0,0,0,0,0,0,0
0.0946,0.0,227520,0.606,-8.871,0.304,0.0872,0.119,0.807,92.988,0,0,0,0,0,1,0,0,0,0,0,0,1
0.000353,0.0,222626,0.851,-4.203,0.644,0.0526,0.33,0.467,93.873,0,35,0,0,1,0,0,0,0,1,0,0,0
0.114,0.0,168906,0.582,-8.357,0.907,0.0719,0.103,0.945,108.025,0,0,0,0,0,0,0,0,0,0,1,0,0
0.728,0.0,123453,0.569,-5.956,0.874,0.0438,0.27,0.631,71.078,0,0,0,0,0,0,0,0,0,0,0,1,0
0.193,0.904,220055,0.181,-23.052,0.0279,0.0375,0.146,0.253,111.957,0,11,0,0,0,0,0,0,0,0,0,0,1
0.00305,0.0,250629,0.531,-4.788,0.153,0.029,0.201,0.387,146.003,0,32,0,0,0,0,0,0,0,0,0,0,1
1.31e-05,0.593,252000,0.954,-3.296,0.319,0.0327,0.103,0.544,140.016,0,16,0,1,0,0,0,0,0,0,0,0,0
0.981,0.128,167000,0.223,-13.684,0.117,0.0351,0.103,0.18,88.159,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0597,0.0333,191412,0.772,-4.359,0.035,0.0549,0.115,0.347,192.118,1,57,0,1,0,0,0,0,0,0,0,0,0
0.756,0.0,179116,0.488,-3.355,0.78,0.0363,0.181,0.67,145.022,0,47,0,0,0,1,0,0,0,0,0,0,0
0.419,0.0,222784,0.902,-4.95,0.808,0.224,0.588,0.61,173.912,1,56,0,0,0,1,0,0,0,0,0,0,0
0.0232,0.00308,206250,0.996,-1.704,0.448,0.136,0.422,0.496,160.002,0,21,0,0,0,0,0,1,0,0,0,0,0
0.982,0.938,404210,0.172,-20.212,0.0561,0.0373,0.117,0.141,92.853,0,12,0,0,0,0,0,0,0,0,0,0,1
0.0174,0.789,430833,0.833,-11.106,0.233,0.0491,0.547,0.641,108.0,0,2,0,1,0,0,0,0,0,0,0,0,0
0.178,4.49e-05,242106,0.806,-9.672,0.775,0.0272,0.117,0.661,103.777,0,39,0,0,0,1,0,0,0,0,0,0,0
0.000441,0.226,317419,0.976,-3.538,0.553,0.191,0.0829,0.89,124.001,0,0,0,1,0,0,0,0,0,0,0,0,0
0.897,0.818,333680,0.355,-16.829,0.0365,0.0703,0.115,0.437,148.635,0,26,0,0,1,0,0,0,0,0,0,0,0
0.0762,0.983,102000,0.738,-9.218,0.0439,0.0344,0.234,0.448,120.141,0,44,0,1,0,0,0,0,0,0,0,0,0
0.392,3.56e-05,185466,0.516,-9.701,0.447,0.0444,0.981,0.343,105.556,0,39,0,0,0,1,0,0,0,0,0,0,0
0.676,0.00738,275906,0.5,-10.275,0.256,0.0345,0.107,0.77,102.708,0,49,0,0,0,0,0,0,0,0,1,0,0
0.826,0.578,104736,0.293,-10.486,0.286,0.0277,0.116,0.636,76.01,0,49,0,0,0,0,0,0,0,1,0,0,0
0.00894,0.00457,209333,0.964,0.643,0.343,0.182,0.169,0.592,179.969,0,16,0,1,0,0,0,0,0,0,0,0,0
0.715,0.0,183902,0.263,-9.366,0.673,0.0311,0.18,0.708,122.829,1,57,0,0,0,0,0,0,0,1,0,0,0
0.000346,9.92e-06,165080,0.938,-3.715,0.487,0.236,0.203,0.577,137.993,1,51,0,0,0,0,0,0,0,0,0,1,0
0.0038,0.411,781623,0.857,-8.17,0.152,0.0553,0.196,0.401,120.009,0,41,0,1,0,0,0,0,0,0,0,0,0
0.111,0.0,260253,0.525,-7.163,0.51,0.0627,0.134,0.582,133.249,1,88,0,0,0,0,0,0,0,1,0,0,0
0.304,0.0,219638,0.655,-9.998,0.749,0.203,0.18,0.623,99.739,1,73,0,0,0,0,0,0,0,1,0,0,0
0.356,1.29e-06,289480,0.572,-6.834,0.306,0.0274,0.121,0.523,106.943,1,53,0,0,0,0,0,0,0,1,0,0,0
0.000984,0.00313,178973,0.635,-7.414,0.704,0.0328,0.196,0.366,127.394,0,22,0,0,0,0,0,0,0,1,0,0,0
0.0988,0.13,315413,0.41,-8.164,0.361,0.0274,0.11,0.7,146.003,1,50,0,0,0,0,0,0,0,1,0,0,0
0.978,0.0,169000,0.0134,-21.313,0.31,0.0537,0.114,0.531,63.963,0,22,0,0,1,0,0,0,0,0,0,0,0
0.679,0.0,91373,0.337,-12.848,0.843,0.071,0.146,0.79,135.808,1,56,0,0,0,0,0,1,0,0,0,0,0
0.142,0.734,256000,2.03e-05,-11.254,0.0,0.0,0.505,0.0,0.0,0,33,0,0,0,0,0,1,0,0,0,0,0
0.364,2.4e-06,283373,0.629,-9.754,0.843,0.0424,0.0941,0.784,101.016,1,60,0,0,0,0,0,0,0,1,0,0,0
