popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit
53,186627,0,0.636,0.452,11,-8.298,1,0.0329,0.136,1.97e-06,0.104,0.0678,80.004,4,chill,1
42,211176,0,0.745,0.891,4,-5.572,0,0.0421,0.359,0.0567,0.104,0.906,122.025,4,indian,0
35,209266,1,0.655,0.364,5,-12.275,0,0.0826,0.2,0.00126,0.108,0.179,97.295,4,chill,0
66,134608,1,0.748,0.694,1,-7.616,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,4,emo,1
0,221013,0,0.668,0.522,4,-7.42,1,0.0311,0.696,0.0,0.609,0.718,107.979,4,emo,0
73,205133,0,0.857,0.7,4,-4.189,0,0.074,0.0411,0.0,0.0334,0.773,93.997,4,k-pop,1
46,246413,0,0.513,0.753,0,-9.129,1,0.0384,0.0227,0.876,0.103,0.247,150.004,3,anime,0
56,265853,0,0.691,0.855,7,-6.841,1,0.161,0.503,5.37e-05,0.264,0.847,75.003,4,k-pop,1
58,142364,1,0.683,0.636,7,-12.096,0,0.0978,0.302,0.498,0.0972,0.615,160.012,4,emo,1
47,206506,1,0.818,0.552,9,-6.888,1,0.0426,0.0989,0.0,0.0992,0.166,139.992,4,sad,0
56,373573,0,0.489,0.669,11,-10.788,0,0.0511,0.819,0.0206,0.281,0.713,149.928,4,k-pop,1
62,181986,0,0.59,0.792,7,-5.013,1,0.0603,0.000567,0.0,0.0448,0.663,153.023,4,grunge,1
67,248182,0,0.649,0.458,4,-7.632,0,0.0446,0.574,0.0,0.113,0.748,180.071,4,pop-film,1
57,178464,0,0.609,0.306,1,-9.477,1,0.0269,0.857,0.0,0.696,0.315,92.023,4,sertanejo,1
56,165773,0,0.407,0.497,9,-8.292,1,0.0398,0.45,1.74e-05,0.129,0.764,102.649,4,pop-film,1
43,202425,0,0.582,0.411,8,-9.04,0,0.0372,0.899,2.1e-05,0.106,0.32,134.903,3,k-pop,0
61,165213,1,0.717,0.453,8,-9.394,1,0.0532,0.144,0.0,0.12,0.483,85.005,4,chill,1
40,244879,0,0.564,0.407,8,-10.764,1,0.0402,0.68,4.17e-05,0.0798,0.524,150.261,4,indian,0
55,145429,0,0.574,0.0863,9,-23.725,1,0.0387,0.952,0.919,0.0852,0.193,136.11,4,anime,1
0,309327,1,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop,0
35,166516,0,0.684,0.559,5,-8.556,0,0.101,0.0182,4.05e-05,0.152,0.158,94.995,4,emo,0
40,144065,0,0.458,0.293,2,-10.628,1,0.0426,0.744,4.97e-06,0.111,0.662,160.167,1,sad,0
56,152346,0,0.462,0.9,2,-3.578,0,0.0393,2.93e-05,0.905,0.312,0.366,110.008,4,anime,1
45,187994,0,0.521,0.184,4,-21.421,1,0.0442,0.902,0.924,0.0966,0.0416,110.083,4,sad,0
79,202620,1,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,pop,1
49,215024,0,0.771,0.548,11,-10.241,1,0.127,0.46,0.0,0.151,0.571,152.981,4,indian,0
64,214613,0,0.767,0.631,5,-6.052,0,0.0288,0.132,1.81e-05,0.127,0.675,94.99,4,chill,1
64,217613,0,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,4,grunge,1
64,148807,0,0.839,0.519,7,-5.883,0,0.277,0.253,0.000656,0.11,0.338,170.051,4,sad,1
66,241448,0,0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,4,pop,1
52,96190,0,0.475,0.395,7,-15.182,0,0.265,0.872,0.86,0.0926,0.202,173.946,3,sad,1
41,238367,1,0.613,0.23,11,-19.048,1,0.387,0.933,0.929,0.338,0.388,104.882,4,chill,0
41,216600,0,0.538,0.953,8,-3.685,1,0.0562,0.000169,5.49e-06,0.365,0.646,107.983,4,grunge,0
54,172137,0,0.521,0.523,6,-7.621,1,0.0362,0.233,0.0,0.403,0.343,145.156,4,chill,1
80,183624,0,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3,pop,1
35,221400,0,0.443,0.963,11,-4.357,0,0.0632,0.00196,0.0,0.58,0.562,163.979,4,emo,0
40,150674,0,0.306,0.0653,9,-20.226,0,0.0354,0.965,0.93,0.124,0.109,65.195,4,anime,0
53,166213,0,0.459,0.865,9,-3.45,0,0.122,0.0322,0.0,0.913,0.477,137.577,4,sertanejo,1
62,99706,1,0.57,0.285,9,-14.125,0,0.0381,0.737,0.0133,0.108,0.0973,83.485,4,emo,1
58,147461,0,0.558,0.625,7,-5.253,1,0.0359,0.0146,2.87e-05,0.328,0.293,171.934,4,chill,1
50,239280,0,0.299,0.792,7,-7.635,1,0.0567,0.31,3.89e-05,0.445,0.425,147.75,4,sertanejo,1
44,136333,0,0.465,0.873,5,-8.205,1,0.04,4.79e-06,0.873,0.127,0.139,91.986,4,anime,0
65,206680,0,0.466,0.429,8,-4.52,1,0.0445,0.672,0.0,0.0928,0.375,179.462,3,chill,1
67,221341,0,0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,4,k-pop,1
59,97050,0,0.751,0.197,2,-11.627,1,0.11,0.958,0.944,0.096,0.324,140.193,4,sad,1
37,290306,0,0.498,0.653,7,-5.128,1,0.0308,0.0416,2.41e-05,0.0713,0.363,94.964,4,chill,0
80,228133,0,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,4,pop,1
64,214493,0,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,4,emo,1
22,220839,0,0.563,0.949,0,-4.568,1,0.13,0.00632,2.06e-06,0.335,0.724,170.022,4,grunge,0
57,261996,0,0.39,0.644,6,-6.97,0,0.0366,0.269,0.0,0.0974,0.439,184.101,4,pop-film,1
61,269000,0,0.389,0.867,1,-3.604,1,0.048,0.000303,0.0,0.347,0.215,94.952,4,anime,1
61,154773,1,0.817,0.534,10,-11.808,1,0.16,0.0341,0.0,0.069,0.47,116.013,5,sad,1
70,249415,0,0.56,0.631,7,-9.032,1,0.0334,0.861,0.0133,0.0985,0.376,107.987,4,indian,1
47,254786,0,0.417,0.559,2,-6.008,1,0.0384,0.619,0.0,0.24,0.601,159.294,3,sertanejo,0
59,234093,0,0.484,0.551,10,-6.6,1,0.0505,0.208,0.0,0.117,0.571,115.163,4,pop-film,1
57,158346,1,0.582,0.397,2,-10.582,0,0.0453,0.379,0.0,0.0759,0.531,170.031,4,sad,1
50,208793,0,0.444,0.236,5,-12.968,0,0.172,0.914,0.494,0.271,0.402,80.795,4,chill,1
66,197853,1,0.576,0.702,8,-5.968,1,0.0534,0.24,1.82e-06,0.114,0.458,146.122,4,emo,1
0,211520,0,0.513,0.906,1,-3.673,1,0.0737,0.00272,8.42e-06,0.113,0.73,173.0,4,emo,0
46,103946,0,0.809,0.126,4,-11.467,0,0.0477,0.831,0.958,0.112,0.29,99.969,4,anime,0
48,225976,0,0.727,0.564,9,-9.797,1,0.0567,0.707,0.0,0.104,0.616,97.008,4,indian,0
60,179017,0,0.441,0.55,1,-11.335,0,0.0792,0.241,0.000202,0.139,0.172,119.953,4,indian,1
48,1240944,0,0.605,0.408,7,-7.678,1,0.495,0.955,0.0,0.419,0.798,85.498,3,indian,0
50,125106,1,0.71,0.78,2,-5.211,1,0.0493,0.0248,0.0,0.239,0.342,94.047,4,sad,1
62,152727,0,0.651,0.205,9,-10.572,1,0.0465,0.719,0.000832,0.122,0.123,110.016,4,sad,1
44,230520,0,0.544,0.95,0,-4.416,1,0.0584,0.0163,1.85e-06,0.3,0.179,122.031,4,grunge,0
69,312892,0,0.488,0.57,9,-5.602,1,0.0775,0.251,0.0,0.107,0.668,169.702,4,pop,1
51,319600,0,0.566,0.683,4,-11.099,1,0.0391,0.616,0.0,0.218,0.964,81.783,3,k-pop,1
52,195760,0,0.676,0.724,0,-5.533,0,0.0496,0.216,0.000211,0.185,0.397,99.999,4,chill,1
65,215039,0,0.616,0.886,6,-5.436,0,0.0416,0.163,0.0517,0.129,0.0694,124.987,4,chill,1
59,321893,0,0.638,0.915,10,-3.272,0,0.151,0.184,0.000129,0.0848,0.59,169.968,4,pop-film,1
54,258144,0,0.707,0.486,9,-8.16,0,0.174,0.973,0.916,0.529,0.519,169.945,4,chill,1
56,247862,0,0.567,0.546,4,-8.316,1,0.0405,0.301,1.69e-06,0.129,0.401,113.806,4,indian,1
43,200920,0,0.598,0.765,2,-3.588,1,0.0365,0.00624,0.778,0.102,0.0395,109.982,4,chill,0
54,117263,0,0.861,0.305,1,-19.138,1,0.155,0.856,0.286,0.172,0.917,113.982,4,sad,1
46,217269,0,0.634,0.667,6,-4.189,1,0.0328,0.281,0.0,0.679,0.685,105.985,4,sertanejo,0
55,230000,0,0.524,0.274,6,-13.931,1,0.295,0.502,0.257,0.0924,0.342,167.998,4,chill,1
52,144757,1,0.577,0.733,1,-8.048,1,0.0688,0.0879,0.0,0.108,0.585,160.103,4,emo,1
63,131666,0,0.206,0.871,8,-5.751,1,0.419,0.0316,6.55e-05,0.0596,0.125,175.6,3,emo,1
65,172750,0,0.573,0.6,0,-7.751,1,0.3,0.586,7.65e-06,0.15,0.706,149.982,4,pop,1
62,151658,1,0.539,0.47,1,-10.013,1,0.389,0.868,0.0,0.0594,0.805,177.087,4,chill,1
50,118036,1,0.723,0.818,10,-2.325,0,0.0382,0.246,0.0,0.0861,0.372,91.469,4,sad,1
55,223846,0,0.669,0.751,5,-5.447,0,0.0299,0.00483,0.0237,0.326,0.833,103.976,4,anime,1
79,159381,0,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,pop,1
88,153190,0,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,pop,1
46,186759,0,0.565,0.63,0,-6.012,1,0.0398,0.306,0.0,0.744,0.499,112.857,4,sertanejo,0
61,229742,0,0.467,0.967,2,-3.528,1,0.116,4.68e-05,0.0,0.195,0.177,130.175,4,anime,1
75,180360,0,0.621,0.816,11,-5.242,1,0.104,0.0966,0.0,0.134,0.694,163.966,4,k-pop,1
35,198480,0,0.478,0.938,2,-3.556,1,0.0796,0.329,0.0,0.503,0.414,154.624,5,anime,0
51,171166,0,0.472,0.287,6,-11.173,0,0.21,0.83,0.247,0.433,0.481,179.891,3,sad,1
67,295866,0,0.693,0.778,1,-8.087,0,0.248,0.555,0.0,0.094,0.282,125.025,4,indian,1
60,170640,0,0.406,0.959,0,-3.014,1,0.0952,0.000891,0.0,0.327,0.571,94.277,4,anime,1
37,233360,0,0.445,0.638,8,-5.024,1,0.0273,0.00117,0.0528,0.105,0.15,174.045,4,emo,0
54,185166,0,0.447,0.934,5,-1.998,1,0.066,0.00422,0.0,0.337,0.356,94.983,4,anime,1
69,234333,0,0.615,0.702,7,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.987,4,grunge,1
68,586075,0,0.589,0.885,4,-3.4,1,0.035,0.545,0.0,0.132,0.831,91.01,4,pop,1
31,245000,0,0.42,0.341,0,-8.075,1,0.0325,0.942,0.00123,0.105,0.193,107.862,4,pop-film,0
62,329106,0,0.463,0.84,9,-4.035,0,0.0955,0.736,0.0,0.351,0.385,153.941,4,pop-film,1
67,166600,0,0.838,0.63,9,-5.609,0,0.171,0.242,0.0,0.0719,0.64,100.986,4,pop-film,1
63,251428,0,0.524,0.765,3,-2.625,0,0.184,0.319,0.0,0.332,0.475,157.487,3,pop,1
75,129720,1,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,4,emo,1
44,246440,0,0.399,0.611,9,-6.285,0,0.0353,0.431,0.00724,0.119,0.125,74.691,4,grunge,0
53,141146,0,0.675,0.775,7,-8.091,1,0.0701,0.0798,0.886,0.073,0.452,106.002,4,anime,1
67,150160,1,0.609,0.661,10,-7.179,1,0.0417,0.0151,0.0,0.077,0.435,141.981,4,emo,1
50,154940,0,0.706,0.925,7,-3.664,1,0.0885,0.141,0.0,0.409,0.678,130.109,4,sertanejo,1
98,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop,1
44,163090,0,0.81,0.837,6,-4.235,1,0.0412,0.314,0.0,0.115,0.914,121.933,4,sertanejo,0
40,271973,0,0.548,0.622,0,-13.487,1,0.0983,0.0193,2.66e-06,0.344,0.557,160.278,4,anime,0
64,229575,0,0.701,0.681,9,-6.442,1,0.0466,0.134,0.0,0.064,0.81,122.539,4,pop-film,1
58,154456,0,0.732,0.413,9,-6.353,1,0.0702,0.287,0.0,0.0565,0.761,92.066,4,chill,1
59,217942,0,0.849,0.285,7,-11.58,0,0.041,0.822,2.9e-06,0.116,0.156,125.504,4,emo,1
52,103374,0,0.718,0.385,3,-11.405,0,0.398,0.963,0.000156,0.32,0.466,112.361,4,sad,1
57,254280,0,0.551,0.929,4,-8.051,0,0.229,0.256,0.000536,0.142,0.61,144.427,4,pop-film,1
59,73482,0,0.755,0.204,6,-16.137,0,0.339,0.655,2.2e-05,0.189,0.335,97.041,4,chill,1
0,176320,0,0.613,0.471,1,-6.644,0,0.107,0.316,1.37e-06,0.117,0.406,143.064,4,chill,0
44,150790,0,0.726,0.667,9,-4.757,1,0.0391,0.206,0.0,0.0893,0.288,82.041,3,sertanejo,0
47,173173,0,0.613,0.931,10,-4.46,1,0.0354,0.498,0.0,0.948,0.506,135.027,4,sertanejo,0
67,300196,0,0.574,0.578,9,-3.188,0,0.0343,0.296,0.0,0.114,0.274,85.186,4,pop,1
58,243484,0,0.375,0.312,7,-10.656,0,0.031,0.85,0.00988,0.137,0.22,77.527,4,pop-film,1
47,172778,0,0.887,0.291,8,-11.574,1,0.08,0.885,0.000261,0.105,0.75,123.962,4,indian,0
44,193115,0,0.615,0.944,9,-4.115,1,0.2,0.187,0.0,0.374,0.782,94.69,4,sertanejo,0
73,124498,0,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,pop,1
53,161406,0,0.703,0.219,1,-14.361,0,0.0888,0.754,0.863,0.224,0.149,91.963,4,chill,1
37,175748,0,0.769,0.542,0,-7.253,0,0.0586,0.182,1.49e-06,0.0954,0.452,126.889,4,chill,0
70,207213,0,0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,4,grunge,1
61,94245,0,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4,emo,1
60,191624,0,0.675,0.959,7,-1.754,1,0.0835,0.00893,8.48e-05,0.325,0.835,134.017,4,anime,1
59,269200,0,0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4,pop-film,1
69,149466,0,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,1,grunge,1
62,178635,1,0.75,0.385,4,-9.109,1,0.123,0.331,1.88e-06,0.147,0.505,68.713,4,chill,1
56,297752,0,0.647,0.537,0,-7.486,1,0.0258,0.368,0.0,0.213,0.185,131.927,4,pop-film,1
0,127346,1,0.731,0.479,9,-6.438,1,0.0464,0.242,0.0,0.143,0.755,97.997,4,sad,0
30,318427,0,0.746,0.649,11,-10.096,0,0.0327,0.587,1.23e-05,0.134,0.654,104.984,4,pop,0
0,148545,0,0.485,0.423,10,-15.535,0,0.207,0.717,0.883,0.0909,0.145,97.814,4,indian,0
64,188307,0,0.66,0.646,9,-5.788,1,0.0469,0.655,0.0,0.188,0.336,130.003,4,chill,1
48,186267,0,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4,emo,0
62,325311,0,0.401,0.517,2,-6.618,0,0.0481,0.0661,0.0,0.202,0.471,128.451,4,pop-film,1
45,253544,0,0.624,0.567,2,-6.852,1,0.0276,0.634,0.0,0.288,0.77,146.023,3,sertanejo,0
65,303920,0,0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,4,grunge,1
55,188541,0,0.552,0.418,2,-4.587,1,0.0345,0.0544,0.45,0.0923,0.298,71.997,4,sad,1
66,153002,0,0.59,0.632,7,-7.996,1,0.0376,0.301,0.0,0.169,0.345,110.0,4,pop-film,1
27,182200,0,0.649,0.823,6,-4.065,1,0.0771,0.00127,4.93e-05,0.0585,0.649,129.188,5,grunge,0
46,192600,0,0.537,0.539,7,-6.911,1,0.0324,0.236,0.0,0.383,0.668,186.037,3,sertanejo,0
38,245139,0,0.41,0.621,6,-8.465,1,0.0366,0.175,0.0,0.915,0.576,164.543,4,emo,0
52,146493,0,0.545,0.962,7,-4.552,1,0.14,0.0133,0.0,0.059,0.539,160.017,4,grunge,1
59,353500,0,0.569,0.45,7,-9.732,1,0.03,0.671,0.000334,0.0907,0.423,143.847,4,pop-film,1
40,248933,0,0.534,0.973,8,-4.274,0,0.0585,0.000866,0.0,0.0585,0.763,125.956,4,emo,0
49,274133,0,0.422,0.616,2,-7.767,1,0.0389,0.643,0.0,0.235,0.343,102.782,4,sertanejo,0
61,281218,0,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,3,indian,1
49,247413,0,0.496,0.648,1,-5.796,0,0.0494,0.24,0.00103,0.103,0.115,89.75,4,anime,0
8,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop,0
52,151920,0,0.725,0.398,11,-13.445,0,0.0754,0.525,0.000326,0.112,0.148,130.051,4,chill,1
57,146548,0,0.472,0.291,9,-13.512,0,0.0433,0.958,0.569,0.106,0.0701,113.011,4,sad,1
58,360437,0,0.567,0.793,11,-5.715,0,0.052,0.254,4.24e-05,0.0378,0.395,158.083,4,pop-film,1
70,257972,0,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,4,pop-film,1
67,205500,0,0.868,0.635,10,-6.352,0,0.227,0.164,0.0,0.0898,0.621,90.019,4,pop,1
61,341780,0,0.471,0.329,0,-11.958,0,0.0312,0.78,0.0021,0.117,0.144,126.107,4,pop-film,1
2,360760,0,0.363,0.67,1,-6.652,0,0.0552,0.000582,0.548,0.317,0.198,150.15,4,emo,0
51,291130,0,0.853,0.344,10,-8.153,1,0.0619,0.356,1.17e-06,0.0578,0.327,115.012,4,chill,1
0,235240,0,0.46,0.293,5,-11.912,1,0.063,0.844,0.0,0.126,0.248,137.552,3,chill,0
64,316680,0,0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103.0,4,pop,1
68,228982,0,0.593,0.967,9,-5.767,1,0.0907,0.166,2.54e-05,0.105,0.452,131.988,4,indian,1
47,158374,0,0.701,0.884,5,-3.209,0,0.0399,0.462,0.0,0.226,0.939,92.02,4,sertanejo,0
49,288040,0,0.649,0.792,5,-5.576,0,0.0453,0.0623,0.028,0.0646,0.733,112.086,4,indian,0
47,293584,0,0.473,0.645,2,-4.82,1,0.06,0.636,0.0,0.777,0.511,159.672,4,sertanejo,0
54,213942,0,0.911,0.255,8,-15.257,1,0.153,0.499,0.000246,0.0937,0.244,137.994,4,sad,1
63,266493,0,0.421,0.335,5,-11.384,1,0.0324,0.0342,0.00236,0.0944,0.0889,114.227,4,grunge,1
66,287000,0,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,4,grunge,1
50,239647,0,0.704,0.903,5,-7.384,0,0.0879,0.0159,0.572,0.0818,0.651,131.988,4,indian,1
55,216742,0,0.583,0.8,4,-6.95,0,0.0863,0.0864,0.0,0.115,0.797,159.998,4,indian,1
59,297158,0,0.636,0.701,5,-6.825,1,0.0363,0.414,0.0,0.106,0.352,113.886,4,indian,1
46,225344,0,0.622,0.114,4,-14.821,1,0.0609,0.908,1e-06,0.136,0.237,155.794,3,indian,0
50,195666,0,0.55,0.958,6,-5.292,0,0.0678,0.0227,0.129,0.128,0.595,120.052,4,anime,1
83,221176,0,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,4,pop,1
57,231555,0,0.467,0.453,8,-8.104,0,0.0405,0.694,0.0,0.111,0.241,135.302,4,k-pop,1
0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop,0
0,217906,0,0.497,0.947,0,-8.802,1,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,4,grunge,0
76,208000,0,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,4,pop,1
47,230635,0,0.504,0.628,11,-4.333,0,0.0347,0.159,0.0,0.111,0.257,159.978,4,anime,0
1,195493,0,0.459,0.427,7,-7.733,1,0.0267,0.112,0.0,0.168,0.357,139.898,3,grunge,0
60,114845,1,0.682,0.653,6,-7.043,0,0.0988,0.138,0.0016,0.0554,0.682,92.007,4,emo,1
41,294760,0,0.405,0.733,2,-4.017,1,0.0876,0.593,0.0,0.383,0.468,77.56,4,indian,0
25,110733,0,0.4,0.872,1,-5.666,1,0.0434,0.000119,1.15e-06,0.373,0.924,175.666,4,grunge,0
70,193976,0,0.661,0.776,8,-5.054,1,0.0366,0.125,0.000152,0.119,0.17,145.993,4,chill,1
52,155088,0,0.876,0.422,7,-8.237,0,0.173,0.75,0.84,0.102,0.459,124.971,4,sad,1
64,266279,0,0.732,0.466,0,-8.403,1,0.0383,0.239,0.025,0.149,0.444,125.003,4,pop-film,1
69,146895,1,0.683,0.187,10,-13.185,1,0.0347,0.983,0.00246,0.107,0.101,117.92,4,chill,1
54,267506,0,0.584,0.854,8,-3.491,1,0.0443,0.0927,0.000252,0.0964,0.341,133.954,4,anime,1
45,182068,0,0.554,0.764,9,-3.69,0,0.0305,0.613,0.0,0.157,0.446,144.872,4,sertanejo,0
41,234946,0,0.488,0.811,2,-5.196,1,0.041,0.00276,0.0,0.315,0.436,133.961,4,grunge,0
73,192441,0,0.558,0.526,0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709,4,k-pop,1
67,273272,0,0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554,92.059,4,k-pop,1
67,108000,0,0.788,0.446,6,-9.812,1,0.0693,0.545,0.694,0.273,0.545,80.009,4,chill,1
51,207213,0,0.396,0.796,5,-3.253,1,0.0357,0.0597,0.0,0.407,0.362,154.037,3,grunge,1
66,212412,0,0.73,0.58,0,-7.976,1,0.124,0.0399,2.48e-05,0.0703,0.55,167.915,4,pop-film,1
61,142582,1,0.885,0.641,1,-4.455,1,0.351,0.175,0.0,0.234,0.201,91.167,4,emo,1
65,207071,0,0.528,0.739,0,-6.32,0,0.0314,0.687,5.17e-05,0.168,0.542,128.1,4,pop,1
46,346093,0,0.589,0.871,2,-4.124,1,0.0553,0.567,0.0,0.127,0.82,90.017,4,indian,0
66,166134,0,0.549,0.6,7,-4.008,0,0.0494,0.32,0.0,0.108,0.625,80.634,4,pop,1
0,216426,0,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop,0
0,217426,0,0.489,0.906,7,-5.825,1,0.0339,9.02e-06,1.16e-06,0.331,0.673,97.056,4,emo,0
64,232013,0,0.551,0.574,10,-6.265,0,0.0263,0.0203,0.0,0.186,0.308,143.734,4,grunge,1
50,197500,0,0.445,0.328,2,-14.203,1,0.0281,0.846,0.866,0.075,0.175,99.989,4,indian,1
45,218103,0,0.278,0.666,2,-5.287,0,0.0397,0.148,0.0,0.466,0.512,170.029,3,sertanejo,0
0,260693,0,0.538,0.919,8,-3.395,1,0.0389,0.00262,0.000175,0.178,0.658,134.014,4,anime,0
5,214190,0,0.629,0.763,0,-4.279,0,0.0453,0.244,0.0,0.312,0.809,93.023,4,pop,0
48,278520,0,0.434,0.654,8,-4.697,1,0.0295,0.538,0.0,0.924,0.502,116.415,4,sertanejo,0
64,289942,0,0.546,0.786,4,-9.486,1,0.212,0.349,1.35e-06,0.109,0.434,99.798,3,pop-film,1
59,189360,0,0.427,0.913,6,-5.545,0,0.0804,0.00636,0.0,0.471,0.471,124.419,4,grunge,1
48,281503,0,0.646,0.707,1,-7.498,1,0.199,0.28,3.19e-05,0.136,0.602,177.014,3,k-pop,0
47,227293,0,0.701,0.82,0,-4.499,1,0.0246,0.333,0.0,0.25,0.664,107.958,4,sertanejo,0
42,199741,0,0.369,0.615,3,-6.394,1,0.058,0.385,0.00647,0.337,0.195,77.566,4,indian,0
50,196520,0,0.794,0.24,1,-13.289,1,0.0576,0.782,0.0866,0.125,0.191,120.029,4,indian,1
51,159928,1,0.85,0.556,6,-7.284,0,0.0385,0.159,2.64e-06,0.0536,0.202,114.998,4,emo,1
58,135789,1,0.721,0.366,2,-10.601,0,0.132,0.724,2.08e-05,0.119,0.798,76.051,4,chill,1
25,230261,0,0.32,0.932,8,-5.221,1,0.0677,0.000189,0.0035,0.263,0.0814,119.516,4,grunge,0
58,200906,0,0.376,0.967,3,-3.277,0,0.166,0.000248,2.64e-06,0.0575,0.226,91.582,4,grunge,1
60,273493,0,0.507,0.875,7,-7.697,1,0.0389,0.00257,0.0,0.346,0.647,160.079,4,grunge,1
57,213707,0,0.42,0.872,4,-2.221,0,0.0397,0.243,0.0,0.346,0.397,108.006,4,pop-film,1
43,278850,0,0.497,0.922,9,-3.51,1,0.0622,0.00532,0.00118,0.137,0.691,149.957,4,emo,0
58,274285,0,0.435,0.725,1,-6.969,1,0.0609,0.0424,3.89e-06,0.105,0.397,174.989,4,chill,1
55,204853,0,0.423,0.922,3,-2.602,1,0.0411,0.017,0.0,0.102,0.567,156.063,4,grunge,1
45,355498,0,0.496,0.444,9,-4.642,1,0.0362,0.806,0.0,0.157,0.495,141.709,4,sertanejo,0
62,321056,0,0.583,0.46,4,-11.509,0,0.035,0.751,0.000147,0.146,0.534,129.904,4,k-pop,1
63,249215,0,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,4,k-pop,1
38,206132,0,0.58,0.823,6,-7.548,1,0.0456,0.0134,0.0867,0.558,0.466,93.713,4,anime,0
62,173143,0,0.732,0.303,4,-13.575,1,0.057,0.75,0.828,0.141,0.601,82.555,4,anime,1
50,184500,0,0.766,0.267,1,-9.254,1,0.0361,0.882,3.86e-06,0.1,0.312,119.973,3,indian,1
50,95027,0,0.607,0.466,3,-11.051,0,0.0631,0.0751,0.0,0.229,0.175,97.025,4,sad,1
57,258586,0,0.311,0.76,0,-6.301,1,0.0364,0.000962,0.0,0.104,0.189,177.592,3,grunge,1
75,230253,0,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,4,grunge,1
1,307014,0,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,pop,0
77,180750,0,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,0.526,156.096,4,anime,1
51,182760,0,0.501,0.975,2,-3.361,1,0.0941,0.000422,1.53e-06,0.364,0.348,127.964,4,grunge,1
46,184826,0,0.245,0.329,10,-7.482,0,0.0357,0.848,1.17e-06,0.164,0.126,78.394,5,k-pop,0
47,152000,0,0.879,0.438,0,-15.566,1,0.0464,0.68,0.805,0.0864,0.433,120.007,4,anime,0
60,238760,0,0.537,0.692,10,-4.159,1,0.0315,0.00193,0.0,0.114,0.286,125.037,3,grunge,1
39,153670,0,0.617,0.26,5,-14.363,1,0.0373,0.986,0.871,0.115,0.104,94.023,4,anime,0
0,222738,0,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge,0
63,331676,0,0.525,0.46,1,-8.594,0,0.0246,0.826,0.00202,0.139,0.33,98.007,4,indian,1
